author_id,tweet_count,sentiment
"""""athID_1170924428856909824""",4464.0,0.8944155980896988
"""""athID_1425143791015583746""",3465.0,0.6556791932191401
"""""athID_1486426508327587843""",91.0,-1.2014713476537617
"""""athID_1307624155026784256""",4686.0,0.14148017476498495
"""""athID_60676011""",9801.714285714286,-0.8502008799346726
"""""athID_222024531""",23313.0,1.6791324305571702
"""""athID_2409650383""",34694.0,0.2258819738396584
"""""athID_2190767420""",5921.0,0.6044208811046812
"""""athID_1497060282065207296""",1218.0,-0.8492038256120049
"""""athID_608247383""",7313.0,1.0274152782369963
"""""athID_216580924""",29325.0,1.059986367733193
"""""athID_1392981037102342146""",2200.0,-0.0007071635089482446
"""""athID_2232214076""",3526.0,-0.37602197445265856
"""""athID_1013912163054968834""",4375.0,1.0076790639738924
"""""athID_19004783""",18526.0,-0.47555953159867204
"""""athID_999951970868912128""",46994.4,0.9768098762287022
"""""athID_955139955898101761""",126298.625,0.34440275253310015
"""""athID_1850961098""",7000.0,-0.42779482703511573
"""""athID_50895997""",45435.0,-0.340186570012774
"""""athID_1367265864""",47505.0,0.19754771036878457
"""""athID_606649714""",1725.0,1.6855205124966481
"""""athID_3213899080""",54209.0,0.5788507290665874
"""""athID_964753405""",21070.5,1.209454211245275
"""""athID_20768217""",167.0,-0.23673619437173865
"""""athID_2540910636""",91384.0,-0.32282266142692423
"""""athID_1127371388271120388""",2714.0,-0.7288029701069254
"""""athID_442787706""",168511.0,-1.4685249212288556
"""""athID_930124383204626433""",1464.0,-0.1283926122187678
"""""athID_16285200""",122294.0,0.274009043713467
"""""athID_481932017""",39349.833333333336,-0.11175446242371458
"""""athID_1365645832331141121""",1603.0,-1.244938291936812
"""""athID_2175971759""",21470.0,0.8506075124389758
"""""athID_407699566""",85345.0,0.36538449297583026
"""""athID_1481047885504741376""",727.0,0.06386575044953041
"""""athID_967852631761842179""",12582.0,0.6873103247061257
"""""athID_44794574""",30696.0,1.1122839056291793
"""""athID_1096865350438797316""",980.0,-1.2983768622240557
"""""athID_924842508""",54946.0,1.3653710066627314
"""""athID_2565856229""",1003.0,-1.2672544451494678
"""""athID_241630494""",2362.0,-0.6174514430459218
"""""athID_1142859910016851968""",7194.0,1.0187598811834422
"""""athID_939583254""",868.0,0.03238162741893267
"""""athID_1357682898""",1440.0,0.12457235374335915
"""""athID_945651061""",10007.0,-0.11123355665247524
"""""athID_3000452181""",23985.0,0.4725067405350018
"""""athID_990211723331276800""",3070.0,-1.5588732029059582
"""""athID_30232515""",101179.0,0.9209523977511591
"""""athID_1248262500514217988""",4729.0,-0.4115768351018043
"""""athID_1332787622607867904""",6370.0,0.4586662879586366
"""""athID_1364401086""",28844.31818181818,-0.27496939637471873
"""""athID_407674704""",55770.0,-0.5260389169917051
"""""athID_1081867678262927360""",3403.0,1.0476495237386325
"""""athID_187505085""",97.0,-0.7069231378017863
"""""athID_1415674474108571660""",18.0,-0.7069231378017863
"""""athID_3349158753""",4418.0,-0.2546591431767761
"""""athID_1382131742002270209""",11059.0,-1.4378288741847605
"""""athID_362004197""",10955.0,-1.1602669783407369
"""""athID_1494928369565241346""",223.0,0.9798177759446822
"""""athID_1209573939166486535""",2038.0,0.07343712522759561
"""""athID_781514500998590464""",2029.0,-0.940636792066342
"""""athID_1299206320172740608""",29434.0,0.3375005353361014
"""""athID_988845411359215621""",28322.0,1.1851741171867263
"""""athID_839836630265524225""",3987.0,0.5222854047180403
"""""athID_1121481550980419584""",4388.833333333333,0.1808464768520179
"""""athID_1131181125131538438""",1416.0,-0.08319197141551048
"""""athID_1218419161""",26715.0,-0.09254989848488225
"""""athID_1421604804""",1581.0,-1.35791127457076
"""""athID_2052911""",88324.0,-0.15271973062804875
"""""athID_2700800345""",159.0,-2.358939001616542
"""""athID_814186766336921600""",72097.0,0.2580740950644296
"""""athID_88934734""",11711.0,-0.098491854990194
"""""athID_1215900859""",20021.0,-0.07038868668303182
"""""athID_3209404361""",24760.0,-0.6511036241731556
"""""athID_1457834303782543365""",3197.0,-1.54876156751771
"""""athID_1239974595328790531""",147.0,1.254208639913449
"""""athID_1067044230693089281""",12189.0,0.34748554923665864
"""""athID_2714251069""",12759.0,-0.9631545279114857
"""""athID_1308452455357837315""",5732.0,-0.09343803539797528
"""""athID_2595398370""",1984.7142857142858,0.5159414124604139
"""""athID_1365450188752646149""",467.0,-0.273592391275263
"""""athID_1039096092116312064""",12342.0,-0.5166956530027325
"""""athID_462990477""",101344.0,0.750547308133366
"""""athID_343442484""",90392.0,0.06626437355858564
"""""athID_1268619453178224642""",5895.0,-0.42514665154554654
"""""athID_893112909835980800""",2612.0,0.0685059272064467
"""""athID_356300776""",13351.0,0.01986139022681641
"""""athID_2563659347""",16491.0,0.02042802057242306
"""""athID_3291919985""",8489.0,-0.7069231378017863
"""""athID_382030450""",245.0,-0.3576548911730869
"""""athID_468241996""",65.0,-0.7069231378017863
"""""athID_110460168""",142553.24778761063,0.2667583797385621
"""""athID_1107962515831566343""",2283.5,-2.1978936621322895
"""""athID_90934421""",17149.0,-0.11841797306404704
"""""athID_1110178023020683264""",3853.0,0.37511114925359845
"""""athID_367383449""",23609.0,0.5139645003237816
"""""athID_153748767""",22941.0,0.1939503935166947
"""""athID_109508751""",462.75,0.09335786661620007
"""""athID_3357622125""",1423.0,-0.8051443179290783
"""""athID_14772560""",16897.0,-0.40648076796748794
"""""athID_923246793827213314""",11822.0,-0.7034838917356079
"""""athID_2266700116""",5640.0,0.1099105287120589
"""""athID_247230560""",17349.0,0.6748563307796193
"""""athID_358282311""",17397.0,-0.5573859429765792
"""""athID_1571524063""",13403.0,0.3569036475794652
"""""athID_1390557107875991553""",37.0,-0.7676044920963546
"""""athID_1668477240""",2469.0,0.30211655163696327
"""""athID_1484675595468427267""",18756.0,-0.2932964955484647
"""""athID_117119069""",22428.0,0.32394864658817196
"""""athID_1404475042524798982""",2012.0,-0.12650606584658775
"""""athID_841916215""",25212.0,-0.4596595781605658
"""""athID_1455906032052494338""",4568.0,-0.20006956775340864
"""""athID_35176711""",354.0,-0.7948249199740794
"""""athID_20062512""",20217.0,0.258759874202959
"""""athID_485690649""",396.0,0.8761394623256579
"""""athID_2604089987""",6212.0,-1.3326006692646062
"""""athID_49593125""",6014.0,0.023953515664491335
"""""athID_1432057107604443139""",542.0,-0.2839370473593469
"""""athID_1153741080296337409""",3861.0,1.3736496405789906
"""""athID_1360735673146355714""",12015.0,-0.9730784867368515
"""""athID_786221916751179776""",3261.0,0.10051965653487792
"""""athID_572775778""",92207.0,-0.6111546139878075
"""""athID_928762651727024128""",1045.0,-0.5172846332229678
"""""athID_1023277906007609345""",3636.0,0.37689217702537037
"""""athID_334777310""",20901.0,-0.2232846859891656
"""""athID_1221582259448373248""",1570.0,0.7019017222922088
"""""athID_3382371268""",411.0,-1.2533531364573303
"""""athID_1053380096441180160""",8443.0,0.3757140681674136
"""""athID_175394243""",25302.0,-0.5163514615900616
"""""athID_1212069834046894080""",13303.0,-1.5687554858720307
"""""athID_43175535""",218427.0,-0.34728386017892104
"""""athID_949009207508000768""",1793.0,-1.8459554226741346
"""""athID_101260386""",2030.0,1.995572558008298
"""""athID_1309546973159206915""",47.0,-1.4405711942893031
"""""athID_1496894994917085189""",3906.0,-1.4633973373800195
"""""athID_789773474114011137""",5250.0,0.41670692267666304
"""""athID_113442389""",8446.0,-0.7496676754919306
"""""athID_20701834""",424.0,0.793910225293475
"""""athID_991560132285882368""",195.0,-2.07843302211385
"""""athID_19193407""",172369.0,0.108314723921169
"""""athID_307285604""",1285.0,-1.6748720950960079
"""""athID_856225336601825280""",13974.0,0.39100986239442825
"""""athID_22300287""",39328.0,0.9565465861075417
"""""athID_629186684""",11182.57142857143,0.48836512642182567
"""""athID_3426489605""",1249.0,0.39252158217309696
"""""athID_1407074750611050498""",1882.0,0.31107906990853423
"""""athID_1014114409""",21161.0,-1.2876506687424256
"""""athID_4916109383""",3326.0,-1.36114273936675
"""""athID_595085654""",251768.0,-0.8758139786936281
"""""athID_190194684""",2049.0,-0.7069231378017863
"""""athID_614939122""",280009.0,0.13704461505558638
"""""athID_872527375128551425""",54027.5,0.8944035497961546
"""""athID_788786968289239040""",13283.333333333334,-1.690738043644024
"""""athID_150760799""",15791.0,-1.9535468670582983
"""""athID_1552867297""",26383.0,1.1072088885271458
"""""athID_1048132923076104192""",13277.0,-0.13277720579099747
"""""athID_31394536""",2784.0,-0.012304010396957556
"""""athID_92636104""",33789.0,0.6591984220489168
"""""athID_733673565015449600""",46272.5,-0.1420638279265845
"""""athID_959095910""",139415.0,0.2515418739193274
"""""athID_16141632""",29209.0,-2.06714342455002
"""""athID_21364016""",5309.0,-0.2516694379635644
"""""athID_46694783""",8016.0,0.36285840727578617
"""""athID_2914582163""",574.0,-0.4904225586878209
"""""athID_527787627""",866.0,-0.8501773705639477
"""""athID_2413043364""",4912.0,-0.8681682159200949
"""""athID_983236405""",3868.0,0.3036392745062452
"""""athID_1157948771931758598""",4437.0,2.326882047205391
"""""athID_955080134377295872""",2483.0,-1.625444003212358
"""""athID_2880084795""",88335.76,0.4831947862798572
"""""athID_1328112461082468353""",5233.0,0.24218158552544083
"""""athID_58423038""",7823.0,-0.14190577326731976
"""""athID_338108174""",32403.0,0.12443232856068917
"""""athID_361327685""",243157.0,-0.20888392746447665
"""""athID_1479594770762711046""",373.0,-0.9008858497442217
"""""athID_242695991""",21597.0,3.9523803926682133
"""""athID_1124613222""",64031.51724137931,0.7996906203741226
"""""athID_357692406""",3043.0,-0.3619997047058439
"""""athID_975410162872791042""",5494.0,0.35499860575038555
"""""athID_2966327285""",33345.0,0.03918733517068978
"""""athID_550416702""",14766.0,0.27790138666547515
"""""athID_553682596""",26152.9375,-0.2346041080039153
"""""athID_105875023""",84966.0,0.1468636793951432
"""""athID_200945788""",8439.0,-0.9068587011947046
"""""athID_877548244536102913""",45014.0,0.14103049216450234
"""""athID_904456243456114689""",6808.0,-0.622073031095074
"""""athID_1011236162617446400""",2055.0,-0.5537086642070824
"""""athID_2414891281""",4527.0,0.10887467463485671
"""""athID_342744080""",333171.0,-0.21063533728210304
"""""athID_831234618569453569""",342.0,0.4176900128343555
"""""athID_1569238484""",9287.0,-0.6825366381929824
"""""athID_2706223694""",4393.0,-0.854763790812116
"""""athID_1176237115""",7796.0,1.5145754763591726
"""""athID_851919526467907585""",20416.0,-0.41480584254877556
"""""athID_2244089243""",4133.0,-0.4472149039971977
"""""athID_19461269""",29804.0,-1.7508802783516362
"""""athID_2263991529""",9369.0,-0.13757897142241338
"""""athID_3027915627""",70.0,-0.7069231378017863
"""""athID_981569192594898945""",52396.0,0.5658371956308628
"""""athID_2987447723""",282.0,-0.8608179992717797
"""""athID_613248505""",6026.0,-0.6924871005028926
"""""athID_316465327""",7352.0,0.6097923681841638
"""""athID_824901917801189376""",47349.0,-0.049835637810468944
"""""athID_354234019""",78299.0,0.23084121952264167
"""""athID_1422912160603197444""",4792.0,-0.39933956259699227
"""""athID_833696720471068672""",34436.555555555555,0.22665051688909152
"""""athID_20437162""",71415.0,0.20201732677590398
"""""athID_728442762""",26693.0,1.5048893227967417
"""""athID_2194319685""",1391.0,-0.1598216081348515
"""""athID_1012748208211152896""",4351.0,-2.06714342455002
"""""athID_871407248""",1064.0,2.139434830618191
"""""athID_1052690713379594242""",14383.0,-0.6059287865609497
"""""athID_44165307""",14360.0,0.6559054996579461
"""""athID_287281935""",6367.0,-0.025060180503537786
"""""athID_939953080950513664""",52195.26666666667,0.5890845140820435
"""""athID_1377704858""",219489.0,1.0067319989379677
"""""athID_302549030""",56405.11111111111,0.7422656757787214
"""""athID_2256714034""",77244.0,-1.2387664003534384
"""""athID_3253844956""",15336.0,1.0308176681727779
"""""athID_3379132642""",3459.0,-1.7173159736579962
"""""athID_996082716717219842""",11046.0,0.23310933939676526
"""""athID_471274348""",19159.0,1.638414769400401
"""""athID_733671908386955266""",3393.0,0.22146038333772267
"""""athID_862637165536268288""",3528.0,0.29856289841872863
"""""athID_848808259""",6921.0,-0.7948277190125701
"""""athID_1124876846""",35389.0,-0.32734160404097135
"""""athID_1037947821842948096""",32623.0,-0.7612540393759579
"""""athID_520426845""",5511.0,1.7697456758330972
"""""athID_82913893""",45560.0,0.8287449017692001
"""""athID_114745588""",36550.0,0.40411468442939497
"""""athID_1430122613859405825""",2688.1,-0.5475459253316077
"""""athID_1361908095866327041""",1166.0,0.4886746141070309
"""""athID_1089807569118523392""",36341.0,0.37783254895567914
"""""athID_440419466""",15889.0,0.4500267305408763
"""""athID_236865417""",3320.0,-0.5681995673858047
"""""athID_1301781606571618305""",6339.0,0.31480294093867517
"""""athID_19739772""",8600.0,-0.6705359905901069
"""""athID_2975739269""",3191.0,-2.456114670039824
"""""athID_2465190404""",10587.0,0.32830665237518347
"""""athID_1319977581911920642""",74557.0,0.14829334656112955
"""""athID_1012992007562723328""",1714.0,-0.1142264995164902
"""""athID_1441884666714210305""",6414.0,0.70533714274974
"""""athID_435089030""",202.0,1.2513010945026917
"""""athID_747555637517770752""",4067.3333333333335,-1.2091517301429298
"""""athID_2304350554""",45499.0,-0.16347994322166248
"""""athID_800344416""",12858.5,2.1864876565891977
"""""athID_1145661086651359232""",651.0,0.08776367280513335
"""""athID_1219546562680053761""",462.0,-0.8261728056895928
"""""athID_402857774""",5187.0,0.4937826236801036
"""""athID_368907026""",100368.0,2.1634622371992096
"""""athID_1479459200""",6008.0,-1.257790046404403
"""""athID_1428693180891947022""",15920.0,0.41989507967987005
"""""athID_1248530785231085571""",1856.0,0.07968812150321125
"""""athID_1245725723857424384""",865.0,0.019036593417003568
"""""athID_1488894438546026501""",1.0,-0.7069231378017863
"""""athID_1118967434""",10350.0,-0.0013014864189305076
"""""athID_760055461286711297""",4828.0,-0.467632639077642
"""""athID_953927539776524288""",30569.46153846154,-0.26544423242583803
"""""athID_709516663683751936""",148419.0,0.29762839796537827
"""""athID_20615276""",210142.0,0.39807441670176874
"""""athID_329533116""",3564.0,-0.877776659225438
"""""athID_2971957672""",16295.0,1.2010077053407002
"""""athID_1345359280459964417""",15930.0,0.17280748043357463
"""""athID_708589267812016128""",9613.0,2.058721464821004
"""""athID_1484150086171041794""",22366.5,-0.3852453882865017
"""""athID_21397664""",2420.0,0.0945245210677223
"""""athID_1087020564""",971.0,-0.28329553552375125
"""""athID_1084949386256437251""",3280.0,-2.448494744186223
"""""athID_22616323""",453.0,-0.6887484842151479
"""""athID_50351419""",2853.0,0.6493631872065359
"""""athID_935212137328373763""",8509.0,0.40005681256069764
"""""athID_1049747135623847937""",58598.0,0.7511752588979389
"""""athID_1191275257""",1753.0,0.7266865841588953
"""""athID_404465568""",4598.0,0.5469406203306533
"""""athID_19064185""",63955.0,-0.002530086918774845
"""""athID_70788317""",1419.0,-2.078932307740606
"""""athID_808662330""",30714.833333333332,-0.1513282087904092
"""""athID_163466981""",106223.0,1.3656557280869994
"""""athID_77792538""",1710.0,-0.13132712491591023
"""""athID_1422586593395740681""",623.0,-0.2410688179004177
"""""athID_2861242656""",649.0,1.005136137045662
"""""athID_915321489364205568""",37384.0,-0.41881136948994285
"""""athID_1474421321463439365""",7596.0,-1.2277490109435996
"""""athID_35902225""",418524.0,0.02226486373777542
"""""athID_228775579""",12519.0,-0.20842927737932562
"""""athID_582922075""",48666.0,-0.4982368242851839
"""""athID_465422675""",10257.0,0.4783515732710816
"""""athID_709768164""",3338.0,-0.6742403046403416
"""""athID_1653476928""",319.0,-1.9467210920735434
"""""athID_1152883112726208512""",10670.0,-0.13085587181061403
"""""athID_847027898854838276""",8739.0,-1.6211574483366389
"""""athID_814237346740703232""",4500.0,-0.4092107164266436
"""""athID_587509290""",29400.92,0.26540762491631625
"""""athID_1497114359444692996""",1633.0,1.8176209652929851
"""""athID_1548510456""",1712.0,-0.28225885358564
"""""athID_744567421575499776""",41341.0,-0.2682072454684191
"""""athID_1471105786835349504""",3.0,-0.7069231378017863
"""""athID_2882550703""",78.0,0.8557020469245049
"""""athID_2830034132""",11227.0,-1.4635753606842679
"""""athID_96961370""",1857.0,0.3089406908950814
"""""athID_3345175845""",2341.0,1.2389892438610908
"""""athID_890926695850668032""",10713.0,-0.9808987228282658
"""""athID_1473762821733294091""",2085.0,1.2079021623049526
"""""athID_863855192915234816""",4.0,-0.7069231378017863
"""""athID_3172027380""",1732.0,-0.12968220992463853
"""""athID_938900137""",7779.0,-0.4596595781605658
"""""athID_2767159351""",4420.0,0.29022556466745975
"""""athID_1305396594850910208""",8707.0,-0.019471193342328996
"""""athID_2762197307""",17380.333333333332,0.275262795468325
"""""athID_1199780680399491074""",17539.333333333332,0.4525903407800059
"""""athID_1252653383284129798""",58.0,-0.7069231378017863
"""""athID_1486675816557727744""",88.0,0.23991966146210325
"""""athID_30937603""",36758.0,-0.2758204556485751
"""""athID_293935260""",4187.0,0.3576858227673468
"""""athID_864935001166680064""",9617.5,0.9640883688797646
"""""athID_1496776763527118848""",2665.0,-1.5912176172373804
"""""athID_832097871893770240""",3531.0,0.3782371467356251
"""""athID_1151263100""",19899.0,0.4538855053238146
"""""athID_1367359873""",7504.0,-0.07857248272350059
"""""athID_459229098""",308084.0,0.5494801373052708
"""""athID_1111918158015881217""",4679.0,-1.1536188760273707
"""""athID_124308576""",18837.0,0.9500993725401619
"""""athID_913767145858899968""",7196.0,0.16829924170508287
"""""athID_303161959""",13789.0,-0.4238242099130285
"""""athID_1266532760044240902""",49576.0,1.7576921199719184
"""""athID_25372103""",39769.0,0.9216381500989289
"""""athID_1324468699030577152""",39.0,0.170147155762115
"""""athID_216766365""",375.0,-0.7069231378017863
"""""athID_1267407126""",84327.0,1.7616718781818264
"""""athID_1267124385393098752""",6408.0,0.027395989652063406
"""""athID_769170512576651264""",9865.0,-0.20653743155314386
"""""athID_19927045""",2815.0,-1.257790046404403
"""""athID_2274964703""",42474.0,-0.3732633671878431
"""""athID_1066663105""",22571.0,1.0886224795307025
"""""athID_494869973""",1214.0,0.13494415035559648
"""""athID_1422187175521685513""",1717.0,0.803046713637232
"""""athID_2309939060""",11267.0,1.3752558496853968
"""""athID_1024805879881838593""",1157.0,-1.276703509316139
"""""athID_18020612""",24770.5,0.22337727873997534
"""""athID_445487831""",69.0,-0.7069231378017863
"""""athID_197745967""",21014.0,0.5043422042368289
"""""athID_1331967362510319622""",9896.0,-0.3329777165937061
"""""athID_849200626349330432""",6575.0,2.1866793110667646
"""""athID_1335687628012793860""",8427.0,0.7341695415136851
"""""athID_282955659""",18019.0,0.4329006503723937
"""""athID_1108755656750833665""",3793.0,1.141905435531768
"""""athID_887669129058111488""",7531.0,-2.2463564805605887
"""""athID_1012109539""",1673.0,-0.0763286779936554
"""""athID_185809611""",15309.0,0.19484398087523386
"""""athID_1117337082320621568""",6224.0,0.19325353317044194
"""""athID_1246017552540676097""",15434.0,-1.235053112415211
"""""athID_14441508""",214556.33333333334,0.6412829947919815
"""""athID_818388064347324416""",23022.0,1.3498136323205294
"""""athID_94780153""",9673.0,0.27284190598371627
"""""athID_1066063006805696512""",19923.0,-0.7901008855744277
"""""athID_2185211303""",277.5,0.6526067643667174
"""""athID_1322343714698743808""",47063.0,0.16907450058235712
"""""athID_901577425506721794""",32264.0,0.24859124046130332
"""""athID_1377806598396125191""",211.0,-0.8640834598852969
"""""athID_33719244""",79346.0,-0.804733892467532
"""""athID_550307579""",7177.0,-0.43675927871072723
"""""athID_1375131730449956865""",48031.583333333336,0.30850037280826803
"""""athID_1102990589887434754""",16661.0,-1.3240912972918526
"""""athID_506108576""",15266.0,1.0116676081041942
"""""athID_517541619""",7751.833333333333,0.13399683756322653
"""""athID_131821261""",6802.0,0.5048762276681595
"""""athID_3632565147""",19409.0,0.10819277703393125
"""""athID_1400332201850507270""",38261.0,0.13152149541169741
"""""athID_139539095""",1008.0,-1.0244397685881972
"""""athID_279876439""",22680.0,0.5879135847911138
"""""athID_906944162""",10041.0,-0.577021198338809
"""""athID_1419286116369412096""",10345.0,-0.3403652318914055
"""""athID_1377148374609108997""",56.0,1.199056309701057
"""""athID_18650471""",124180.0,-0.33597094663160276
"""""athID_2540964315""",19590.0,0.21074684770910682
"""""athID_1249636212245135361""",12832.0,0.16574079940381162
"""""athID_15204822""",21320.0,-0.757181330387789
"""""athID_1086396123546353665""",8928.0,-1.6335962176906962
"""""athID_300338835""",4890.0,-3.4054897747777764
"""""athID_927681595""",6309.0,1.3177140959341316
"""""athID_123666573""",30130.0,-0.8836675946192248
"""""athID_1249625390018179072""",2298.0,0.7615411477922159
"""""athID_66949626""",1820.0,-0.6728896315816199
"""""athID_972043887656218626""",10617.0,0.9219769570787442
"""""athID_92522025""",22929.0,0.7812743494055643
"""""athID_1500073930303979520""",58.0,1.065360776029066
"""""athID_36638916""",87098.0,-1.487296705752314
"""""athID_1002276390241267712""",2292.0,0.34497459494867316
"""""athID_800277721""",2678.0,1.4370410805750016
"""""athID_21200697""",85003.58333333333,2.0053040231324486
"""""athID_88953269""",24891.0,2.4364874906576115
"""""athID_961977612322181120""",1920.0,1.6745893077987128
"""""athID_4114545208""",2116.0,0.18485557851114137
"""""athID_3826480168""",3674.3333333333335,0.43546207194126585
"""""athID_4846327630""",1274.0,1.1236759495854127
"""""athID_27847252""",10373.0,-0.1857954799959265
"""""athID_43563998""",19970.0,1.8047412078405003
"""""athID_372130636""",8477.95652173913,-0.5219893655168063
"""""athID_2186615856""",74691.0,-0.10189304790984703
"""""athID_26204103""",5076.0,-0.8111912322560206
"""""athID_602198110""",4276.0,-0.7069231378017863
"""""athID_3092205375""",13753.0,0.2223525678266723
"""""athID_806183475221057536""",44141.0,-0.8790418809678103
"""""athID_109491674""",94.0,-1.8790543884037445
"""""athID_225007170""",12264.0,-0.2530827780946044
"""""athID_50123208""",3642.0,-0.1240994884680678
"""""athID_885439926564786176""",6162.0,-0.4033218748733847
"""""athID_605145387""",58138.0,0.615314338653976
"""""athID_2373004109""",44905.0,0.6142436832691143
"""""athID_47616684""",815.0,1.7564941557158598
"""""athID_810158235411828736""",628.0,-0.7069231378017863
"""""athID_1387807838559477764""",889.0,-0.7069231378017863
"""""athID_1359169411416997894""",1073.0,0.48233814082694276
"""""athID_2370907926""",39559.0,1.4010728651204378
"""""athID_1232734799875444738""",14387.0,-0.9587562335315234
"""""athID_2619123060""",3791.0,-0.9687813481726248
"""""athID_2163265987""",18885.944444444445,-0.017432936794919394
"""""athID_69303966""",1648.0,1.2373055521382428
"""""athID_1576932698""",8977.0,0.9476969681803902
"""""athID_168796358""",45514.0,0.47241614234079804
"""""athID_253205363""",1760.0,1.1575959213398663
"""""athID_542770233""",5703.0,2.301740417224979
"""""athID_1237081091791622151""",1962.0,-1.2798481791234941
"""""athID_106369380""",10295.0,2.0941708874538585
"""""athID_439530135""",13110.0,1.4179513487493909
"""""athID_543450526""",19545.0,0.39442518785816316
"""""athID_604529947""",6023.0,-1.9167941582758354
"""""athID_1310547394539458560""",3389.0,-0.9127628322175335
"""""athID_303163315""",12347.441860465116,-0.25159689180539235
"""""athID_1489715811057086465""",19120.875,-0.3238748299650272
"""""athID_995399911578456065""",8648.23076923077,0.6739642260822872
"""""athID_1149800821456035840""",2710.0,-0.4268322683036296
"""""athID_2152684651""",15337.491803278688,-0.4900237640727049
"""""athID_17794395""",19127.0,-2.547000660188548
"""""athID_3270761029""",52660.0,-0.18961561386195983
"""""athID_802232899626037249""",10602.21875,-0.14240806068206974
"""""athID_1343248952620146688""",1427.0,0.4183267367494622
"""""athID_1331545638""",3464.0,-0.01182942695093246
"""""athID_162945129""",718.0,0.5963905630577111
"""""athID_2765229838""",32311.0,-0.34502790253951
"""""athID_182235313""",773.0,1.3728878915936584
"""""athID_1260628192185987072""",6309.0,-0.9730784867368515
"""""athID_1484102763277692935""",1340.0,1.2233098646150062
"""""athID_1216823658""",11984.0,0.025088625520128683
"""""athID_315863846""",23444.0,0.8096494119330666
"""""athID_201204167""",109083.34210526316,0.16429079081115291
"""""athID_19586727""",26859.0,-0.0703910188893802
"""""athID_122796035""",5743.5641025641025,0.1667503374085285
"""""athID_231884424""",4706.0,-1.209180178909078
"""""athID_944632365086846977""",47.0,-0.5660269949307807
"""""athID_1396105964084895752""",477.0,-0.2096111852520134
"""""athID_287179281""",6341.0,0.8814806547620203
"""""athID_1204428619709386754""",17349.0,0.28295189120132236
"""""athID_2877187346""",77160.0,0.9247494774986528
"""""athID_271331982""",18233.0,-0.49191631255759943
"""""athID_1326667530""",10.0,-0.5592061872785387
"""""athID_2203768742""",145553.0,-0.44019715212985433
"""""athID_950792659186147328""",2315.0,-1.7234585345448523
"""""athID_1176789841""",4248.0,0.027562842537321483
